adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mvQLvvN2l0dAtIHSzCzdYp6vJ0G.jpg,"[28, 53, 80]",8195,en,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",18.795,/oVolaz0eIANKuPXhRuX4H5dz0HB.jpg,1998-09-25,Ronin,False,6.9,1845
False,/xvNNdKrQo57gEEndrqoqZSzEjNj.jpg,"[878, 18]",17431,en,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",18.793,/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg,2009-06-12,Moon,False,7.6,4745
False,/lFLwxSd9JReOBBxoUwQFBANcyIl.jpg,"[18, 10402, 36]",327331,en,The Dirt,The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,18.761,/xGY5rr8441ib0lT9mtHZn7e8Aay.jpg,2019-03-22,The Dirt,False,7.5,977
False,/65aK9yePRxDCfzJCZ0qmVxcWeSd.jpg,"[35, 12]",11282,en,Harold & Kumar Go to White Castle,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",18.755,/5vO7R4xYlDipTp8gzfRbWegO8eb.jpg,2004-05-30,Harold & Kumar Go to White Castle,False,6.5,1659
False,/s72jkxT7xPbfGxnE1lETq5OywvY.jpg,"[18, 10749]",283552,en,The Light Between Oceans,A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from an adrift rowboat.,18.736,/c9S6VKZPllNgdxBUuI3GYJiqcKO.jpg,2016-09-02,The Light Between Oceans,False,7.1,1199
False,/4tO1A5g5ZOXVB22g2Wovcm39dYU.jpg,"[16, 28, 12, 10751]",523777,en,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",18.721,/hUDDo5MPWM6rc6COQYhaoRNqvhE.jpg,2018-09-07,Next Gen,False,7.0,612
False,/pWKYWDaeWqtUp47XLAt1Vsx1PE3.jpg,"[18, 10749]",4148,en,Revolutionary Road,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,18.7,/1jYKJEGcgbkEjlKuY94Dv7BVe1P.jpg,2008-12-19,Revolutionary Road,False,7.0,3196
False,/6LS4YtklwlHSHhNTCAiZGEXRvJZ.jpg,"[53, 28, 18, 10402, 10749]",619,en,The Bodyguard,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.",18.699,/2VgZW2ZD3pNoV2j8U2GXNRwOsk9.jpg,1992-11-25,The Bodyguard,False,6.7,2348
False,/v6Xxo34CHXKRmqMwjNknBTDo8Oz.jpg,"[18, 10749, 10752]",409,en,The English Patient,"In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",18.69,/yqaKkARc9Ku8mIENQt8bGVHaowJ.jpg,1996-11-05,The English Patient,False,7.2,1693
False,/uxQW0C3TkbasUJbShlFTnvaaZP4.jpg,"[53, 27]",18781,en,The Haunting in Connecticut,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",18.684,/dTfL0YbTa7S59vZYmWbk6UofHkI.jpg,2009-03-27,The Haunting in Connecticut,False,6.2,910
False,/dZknM4eWiywFHFo53f69xcEjxEa.jpg,"[18, 14, 10749]",12159,en,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",18.68,/2gUfJKfJ6LwdqQebiAWuNzIWyp9.jpg,1998-10-02,What Dreams May Come,False,7.2,1886
False,/b5bcKhvN6VP82U5ztNdPfOLiolD.jpg,"[14, 35, 10749]",59436,en,Midnight in Paris,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,18.669,/4wBG5kbfagTQclETblPRRGihk0I.jpg,2011-05-11,Midnight in Paris,False,7.5,6276
False,/rUeqBuNDR9zN6vZV9kpEFMtQm0E.jpg,"[80, 18, 53]",499932,en,The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",18.668,/bVL7LGq528h3KzeNI90HOVbV5uW.jpg,2020-09-11,The Devil All the Time,False,7.3,2590
False,/jrudoaXcoLyHRPdolyOGemXgPEs.jpg,"[36, 18]",369972,en,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",18.668,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,2018-10-10,First Man,False,7.0,4493
False,/XITywyjknKtr3oWsv29vGhzEtK.jpg,"[12, 18, 10751]",9036,en,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",18.662,/xAKEG2CemdK5M86GidaAE5nRWTW.jpg,2006-02-17,Eight Below,False,7.0,1449
False,/fKe9lWFvLXgTWaj9NpdAQxeRpom.jpg,"[18, 10749]",257785,en,Tulip Fever,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.,18.661,/aGBRTDMuYDKCA9g7NTGwtMZBWd.jpg,2017-07-13,Tulip Fever,False,6.5,577
False,/eLIj9sMfZcwNFkhrrvPr7fvfZlB.jpg,"[53, 27, 35]",446101,en,Assassination Nation,"High school senior Lily and her friends, Bex, Em and Sarah live in a haze of texts, posts, selfies and chats just like the rest of the world. So, when an anonymous hacker starts posting details from the private lives of everyone in their small town, the result is absolute madness leaving Lily and her friends questioning whether they'll live through the night.",18.66,/dMg1wPakqPx54yMzm0OuHn1jl42.jpg,2018-09-21,Assassination Nation,False,6.3,671
False,/cWCBj0Xh5yK0rRBlfvFUR1JXQqQ.jpg,"[18, 10749]",11820,en,Mona Lisa Smile,"The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.",18.655,/bg0VKsXnLjIZ0cHmZHZLs9gzrvm.jpg,2003-12-19,Mona Lisa Smile,False,6.9,1414
False,/80seex5P196f7pff3R8xqwd2Zo.jpg,"[53, 18, 28]",134411,en,Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",18.653,/unjVtbWDWIQvVUeiPUTzyykQiVF.jpg,2013-02-21,Snitch,False,6.1,2036
False,/hDSincZUv9EGM1uJNzQAsRxYWyX.jpg,"[28, 35, 10749]",59962,en,This Means War,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.,18.61,/7d1hwECRc1NZlGfAeYE42ki7Fem.jpg,2012-02-14,This Means War,False,6.1,2929
False,/fP9QYH8T9LBnsvnQvcqetB4nuwX.jpg,"[80, 28, 18]",2112,en,Payback,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",18.603,/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg,1999-02-05,Payback,False,6.8,1434
False,/6itAvAaG9VmfqHNhbjCfF7NZpwG.jpg,"[10749, 35, 10770, 10402]",35558,en,Starstruck,"Pop star Christopher Wilde has fame, fortune and a big-budget Hollywood movie awaiting him. But after meeting Jessica Olson, a down-to-earth girl from the Midwest, he is faced with following his heart or doing what's best for his career.",18.602,/1CgkCNF5fYAp9d5pDzp7BEnZD0b.jpg,2010-02-14,Starstruck,False,7.0,1032
False,/wa2jU39LByrAG0l7wiXFvb81Ndi.jpg,[53],10398,en,Double Jeopardy,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.",18.588,/dPd9QvEeMQpgHO6iLB1LqALTZl.jpg,1999-09-24,Double Jeopardy,False,6.5,998
False,/jKnZ3CavwSTsBbgSpAhQU8Z9nOy.jpg,"[35, 28]",457335,en,Guns Akimbo,An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. Miles must fight heavily armed Nix and also save his kidnapped ex-girlfriend.,18.578,/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,2020-02-27,Guns Akimbo,False,6.5,1729
False,/gE1GAqWsQwxNCUkzBfDqc6BNuUG.jpg,"[35, 10749]",6557,en,27 Dresses,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,18.576,/l8XkZAkrmFpxHr7oRoFoDutUtsZ.jpg,2008-01-10,27 Dresses,False,6.4,2717
False,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,"[18, 28, 53]",578189,en,Black and Blue,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",18.566,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,2019-10-25,Black and Blue,False,6.7,640
False,/imvV078HyWsa9jgDVLi4APgskrJ.jpg,"[35, 10749, 18]",634,en,Bridget Jones's Diary,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",18.557,/dkauRl9TosBFikftrC3OVcKWDoz.jpg,2001-04-13,Bridget Jones's Diary,False,6.8,4233
False,/oSY7vsYlScliVKomRNviGuWXykC.jpg,"[35, 10749]",10314,en,She's All That,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",18.543,/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,1999-01-29,She's All That,False,6.3,1699
False,/uRoA67sM5vvCI4cplxhl67BTPly.jpg,[80],457799,en,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",18.531,/zSuJ3r5zr5T26tTxyygHhgkUAIM.jpg,2019-05-02,"Extremely Wicked, Shockingly Evil and Vile",False,7.0,2872
False,/dzFPs6fXRrWIhUhE671lOSCuTnT.jpg,"[27, 878]",9276,en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",18.521,/l0rz4vB0FfxraTd1mLGoaydSQd1.jpg,1998-12-25,The Faculty,False,6.5,1523
False,/eS5OdKN3kRZXQbWRSSCJ4Gh0z26.jpg,"[53, 878, 18]",97370,en,Under the Skin,A seductive alien prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,18.52,/55wmcXJIDYITr7JDijJTdvwSaAv.jpg,2014-03-14,Under the Skin,False,6.1,2823
False,/elzrIY3nfzWz4AXh0lxxBsXLCGI.jpg,"[18, 10749]",38167,en,Eat Pray Love,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",18.491,/9Hgiv1UEIjc8VwtOmFBCFzMs0er.jpg,2010-08-12,Eat Pray Love,False,6.2,2031
False,/hbrXbVoE0NuA1ORoSGGYNASagrl.jpg,[35],740985,en,Borat Subsequent Moviefilm,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",18.485,/3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg,2020-10-23,Borat Subsequent Moviefilm,False,6.5,1935
False,/71OjxI27tK7kTIiPnMkdQDx14pe.jpg,"[80, 53]",401469,en,Widows,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",18.475,/d31SGJSaX29ba5ZUbZcesGoDE7I.jpg,2018-11-06,Widows,False,6.5,1924
False,/y6tKHt7iwcYwqckk3iOZV0vWKRM.jpg,"[80, 35]",353070,en,Going in Style,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",18.452,/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,2017-04-06,Going in Style,False,6.7,2343
False,/2lw4O1QOnJIVYaLrVuQyjtjwOuN.jpg,"[18, 878]",83542,en,Cloud Atlas,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",18.444,/amNMifaMEd0FBOR289OcnRAJjTI.jpg,2012-10-26,Cloud Atlas,False,6.9,6159
False,/cVqwzMSNPS4vgUDlXlSYoWOmGsI.jpg,"[16, 35, 10751, 12]",615774,en,Scooby-Doo! Return to Zombie Island,"Scooby-Doo and his pals win an all-expense paid vacation and embark on a trip of a lifetime to a tropical paradise. Their destination however, turns out to be Zombie Island. As soon as they arrive, they realize the place looks strangely familiar and is reminiscent of a trip they took years ago, in which they became wrapped up in a mystery involving zombies. The gang soon learns that their trip to paradise comes with a price when the zombies re-emerge and attack their hotel. Will Scooby-Doo and the Mystery Inc. gang finally solve the mystery behind Zombie Island?",18.424,/vd0oIoWhEm8o7EpS0kV7RaV0Flf.jpg,2019-10-01,Scooby-Doo! Return to Zombie Island,False,7.0,610
False,/6pnQWGcjGizszK37ohzmaaisjby.jpg,"[18, 35]",243684,en,"Men, Women & Children","Follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives.",18.422,/dzFHIxCcvq2CZVFCsgz7n1z5oIM.jpg,2014-10-17,"Men, Women & Children",False,6.5,765
